Application,GPU,CPU,Resolution,Runtime,AllowsTearing,ProcessID,SwapChainAddress,SyncInterval,PresentFlags,PresentMode,Dropped,FlipToken,TimeInSeconds,MsBetweenSimulationStart,MsBetweenPresents,MsBetweenDisplayChange,MsInPresentAPI,MsRenderPresentLatency,MsUntilDisplayed,Render Queue Depth,MsPCLatency,GPU0Clk(MHz),GPU0MemClk(MHz),GPU0Util(%),GPU0Temp(C),GPU1Clk(MHz),GPU1MemClk(MHz),GPU1Util(%),GPU1Temp(C),PCAT Power Total(W),Perf/W Total(F/J) (PCAT),Perf/W Total(F/J) (API),Perf/W GPUOnly(F/J) (API),Perf/W Total-USBC(F/J) (API),GPUOnlyPwr(W) (API),NV-Total-USBCPwr(W) (API),NV Pwr(W) (API),AMDPwr(W) (API),CPUClk(MHz),CPUUtil(%),CPU Package Temp(C),CPU Package Power(W),CPU TDP (W),CPUCoreUtil%[ 0],CPUCoreUtil%[ 1],CPUCoreUtil%[ 2],CPUCoreUtil%[ 3],CPUCoreUtil%[ 4],CPUCoreUtil%[ 5],CPUCoreUtil%[ 6],CPUCoreUtil%[ 7],CPUCoreUtil%[ 8],CPUCoreUtil%[ 9],CPUCoreUtil%[10],CPUCoreUtil%[11],CPUCoreUtil%[12],CPUCoreUtil%[13],CPUCoreUtil%[14],CPUCoreUtil%[15],CPUCoreUtil%[16],CPUCoreUtil%[17],CPUCoreUtil%[18],CPUCoreUtil%[19],CPUCoreUtil%[20],CPUCoreUtil%[21],CPUCoreUtil%[22],CPUCoreUtil%[23],CPUCoreUtil%[24],CPUCoreUtil%[25],CPUCoreUtil%[26],CPUCoreUtil%[27],CPUCoreUtil%[28],CPUCoreUtil%[29],CPUCoreUtil%[30],CPUCoreUtil%[31],CPUCoreUtil%[32],CPUCoreUtil%[33],CPUCoreUtil%[34],CPUCoreUtil%[35],CPUCoreUtil%[36],CPUCoreUtil%[37],CPUCoreUtil%[38],CPUCoreUtil%[39],CPUCoreUtil%[40],CPUCoreUtil%[41],CPUCoreUtil%[42],CPUCoreUtil%[43],CPUCoreUtil%[44],CPUCoreUtil%[45],CPUCoreUtil%[46],CPUCoreUtil%[47],CPUCoreUtil%[48],CPUCoreUtil%[49],CPUCoreUtil%[50],CPUCoreUtil%[51],CPUCoreUtil%[52],CPUCoreUtil%[53],CPUCoreUtil%[54],CPUCoreUtil%[55],CPUCoreUtil%[56],CPUCoreUtil%[57],CPUCoreUtil%[58],CPUCoreUtil%[59],CPUCoreUtil%[60],CPUCoreUtil%[61],CPUCoreUtil%[62],CPUCoreUtil%[63],Current Battery Capacity(Wh),Total Battery Capacity(Wh),Battery Percentage,Battery Drain Rate(W)
chrome.exe,NVIDIA GeForce RTX 3090,AMD Ryzen 9 5950X 16-Core Processor            ,1271x1308,Other,0,9392,0x000002A54450FD80,0,0,Composed: Flip,0,0,3001.021331,NA,619.070,617.385,0.194,1.274,6.442,0.002,NA,1920,9751,72,73,NA,NA,NA,NA,NA,NA,0.005,0.006,0.005,251,319,319,NA,4281,43, 76,127.107,NA,57,76,62,60,48,39,56,51,56,43,64,53,53,42,46,38,39,28,41,30,36,25,36,24,40,33,36,23,41,23,36,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chrome.exe,NVIDIA GeForce RTX 3090,AMD Ryzen 9 5950X 16-Core Processor            ,1271x1308,Other,0,9392,0x000002A54450FD80,0,0,Composed: Flip,0,0,3001.034901,NA,13.570,16.581,0.128,2.019,9.453,0.149,NA,1920,9751,72,73,NA,NA,NA,NA,NA,NA,0.230,0.293,0.230,251,319,319,NA,4281,43, 76,127.107,NA,57,76,62,60,48,39,56,51,56,43,64,53,53,42,46,38,39,28,41,30,36,25,36,24,40,33,36,23,41,23,36,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chrome.exe,NVIDIA GeForce RTX 3090,AMD Ryzen 9 5950X 16-Core Processor            ,1271x1308,Other,0,9392,0x000002A54450FD80,0,0,Composed: Flip,0,0,3001.045072,NA,10.171,8.423,0.183,1.478,7.705,0.145,NA,1920,9751,72,73,NA,NA,NA,NA,NA,NA,0.308,0.391,0.308,251,319,319,NA,4281,43, 76,127.107,NA,57,76,62,60,48,39,56,51,56,43,64,53,53,42,46,38,39,28,41,30,36,25,36,24,40,33,36,23,41,23,36,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chrome.exe,NVIDIA GeForce RTX 3090,AMD Ryzen 9 5950X 16-Core Processor            ,1271x1308,Other,0,9392,0x000002A54450FD80,0,0,Composed: Flip,0,0,3001.056035,NA,10.963,12.573,0.121,1.987,9.315,0.181,NA,1920,9751,72,73,NA,NA,NA,NA,NA,NA,0.285,0.363,0.285,251,319,319,NA,4281,43, 76,127.107,NA,57,76,62,60,48,39,56,51,56,43,64,53,53,42,46,38,39,28,41,30,36,25,36,24,40,33,36,23,41,23,36,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chrome.exe,NVIDIA GeForce RTX 3090,AMD Ryzen 9 5950X 16-Core Processor            ,1271x1308,Other,0,9392,0x000002A54450FD80,0,0,Composed: Flip,0,0,3001.061934,NA,5.899,4.025,0.197,1.609,7.441,0.273,NA,1920,9751,72,73,NA,NA,NA,NA,NA,NA,0.530,0.675,0.530,251,319,319,NA,4281,43, 76,127.107,NA,57,76,62,60,48,39,56,51,56,43,64,53,53,42,46,38,39,28,41,30,36,25,36,24,40,33,36,23,41,23,36,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chrome.exe,NVIDIA GeForce RTX 3090,AMD Ryzen 9 5950X 16-Core Processor            ,1271x1308,Other,0,9392,0x000002A54450FD80,0,0,Composed: Flip,0,0,3001.073225,NA,11.291,12.544,0.151,1.490,8.693,0.132,NA,1920,9751,72,73,NA,NA,NA,NA,NA,NA,0.277,0.353,0.277,251,319,319,NA,4281,43, 76,127.107,NA,57,76,62,60,48,39,56,51,56,43,64,53,53,42,46,38,39,28,41,30,36,25,36,24,40,33,36,23,41,23,36,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chrome.exe,NVIDIA GeForce RTX 3090,AMD Ryzen 9 5950X 16-Core Processor            ,1271x1308,Other,0,9392,0x000002A54450FD80,0,0,Composed: Flip,0,0,3001.082707,NA,9.482,8.449,0.171,1.675,7.660,0.177,NA,1920,9751,72,73,NA,NA,NA,NA,NA,NA,0.330,0.420,0.330,251,319,319,NA,4281,43, 76,126.150,NA,57,76,62,60,48,39,56,51,56,43,64,53,53,42,46,38,39,28,41,30,36,25,36,24,40,33,36,23,41,23,36,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chrome.exe,NVIDIA GeForce RTX 3090,AMD Ryzen 9 5950X 16-Core Processor            ,1271x1308,Other,0,9392,0x000002A54450FD80,0,0,Composed: Flip,0,0,3001.089893,NA,7.185,8.207,0.237,2.067,8.682,0.288,NA,1920,9751,72,73,NA,NA,NA,NA,NA,NA,0.435,0.554,0.435,251,319,319,NA,4281,43, 76,126.150,NA,57,76,62,60,48,39,56,51,56,43,64,53,53,42,46,38,39,28,41,30,36,25,36,24,40,33,36,23,41,23,36,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chrome.exe,NVIDIA GeForce RTX 3090,AMD Ryzen 9 5950X 16-Core Processor            ,1271x1308,Other,0,9392,0x000002A54450FD80,0,0,Composed: Flip,0,0,3001.099579,NA,9.687,8.408,0.124,1.536,7.404,0.159,NA,1920,9751,72,73,NA,NA,NA,NA,NA,NA,0.323,0.411,0.323,251,319,319,NA,4281,43, 76,126.150,NA,57,76,62,60,48,39,56,51,56,43,64,53,53,42,46,38,39,28,41,30,36,25,36,24,40,33,36,23,41,23,36,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chrome.exe,NVIDIA GeForce RTX 3090,AMD Ryzen 9 5950X 16-Core Processor            ,1271x1308,Other,0,9392,0x000002A54450FD80,0,0,Composed: Flip,0,0,3001.108633,NA,9.053,8.314,0.152,1.824,6.664,0.201,NA,1920,9751,72,73,NA,NA,NA,NA,NA,NA,0.345,0.440,0.345,251,319,319,NA,4281,43, 76,126.150,NA,57,76,62,60,48,39,56,51,56,43,64,53,53,42,46,38,39,28,41,30,36,25,36,24,40,33,36,23,41,23,36,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chrome.exe,NVIDIA GeForce RTX 3090,AMD Ryzen 9 5950X 16-Core Processor            ,1271x1308,Other,0,9392,0x000002A54450FD80,0,0,Composed: Flip,0,0,3001.119693,NA,11.060,12.587,0.127,1.157,8.191,0.105,NA,1920,9751,72,73,NA,NA,NA,NA,NA,NA,0.283,0.360,0.283,251,319,319,NA,4281,43, 76,126.150,NA,57,76,62,60,48,39,56,51,56,43,64,53,53,42,46,38,39,28,41,30,36,25,36,24,40,33,36,23,41,23,36,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chrome.exe,NVIDIA GeForce RTX 3090,AMD Ryzen 9 5950X 16-Core Processor            ,1271x1308,Other,0,9392,0x000002A54450FD80,0,0,Composed: Flip,0,0,3001.128556,NA,8.863,8.212,0.095,1.313,7.539,0.148,NA,1920,9751,72,73,NA,NA,NA,NA,NA,NA,0.353,0.449,0.353,251,319,319,NA,4281,43, 76,126.150,NA,57,76,62,60,48,39,56,51,56,43,64,53,53,42,46,38,39,28,41,30,36,25,36,24,40,33,36,23,41,23,36,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chrome.exe,NVIDIA GeForce RTX 3090,AMD Ryzen 9 5950X 16-Core Processor            ,1271x1308,Other,0,9392,0x000002A54450FD80,0,0,Composed: Flip,0,0,3001.136311,NA,7.755,12.515,0.102,1.212,12.299,0.156,NA,1920,9751,72,73,NA,NA,NA,NA,NA,NA,0.403,0.513,0.403,251,319,319,NA,4281,43, 76,126.150,NA,57,76,62,60,48,39,56,51,56,43,64,53,53,42,46,38,39,28,41,30,36,25,36,24,40,33,36,23,41,23,36,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chrome.exe,NVIDIA GeForce RTX 3090,AMD Ryzen 9 5950X 16-Core Processor            ,1271x1308,Other,0,9392,0x000002A54450FD80,0,0,Composed: Flip,0,0,3001.146033,NA,9.722,8.355,0.205,1.802,10.933,0.185,NA,1920,9751,72,73,NA,NA,NA,NA,NA,NA,0.322,0.409,0.322,251,319,319,NA,4281,43, 76,126.150,NA,57,76,62,60,48,39,56,51,56,43,64,53,53,42,46,38,39,28,41,30,36,25,36,24,40,33,36,23,41,23,36,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chrome.exe,NVIDIA GeForce RTX 3090,AMD Ryzen 9 5950X 16-Core Processor            ,1271x1308,Other,0,9392,0x000002A54450FD80,0,0,Composed: Flip,0,0,3001.154371,NA,8.339,8.921,0.107,1.873,11.516,0.225,NA,1920,9751,72,73,NA,NA,NA,NA,NA,NA,0.375,0.477,0.375,251,319,319,NA,4281,43, 76,126.150,NA,57,76,62,60,48,39,56,51,56,43,64,53,53,42,46,38,39,28,41,30,36,25,36,24,40,33,36,23,41,23,36,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chrome.exe,NVIDIA GeForce RTX 3090,AMD Ryzen 9 5950X 16-Core Processor            ,1271x1308,Other,0,9392,0x000002A54450FD80,0,0,Composed: Flip,0,0,3001.161724,NA,7.353,7.777,0.108,1.699,11.940,0.231,NA,1920,9751,72,73,NA,NA,NA,NA,NA,NA,0.425,0.541,0.425,251,319,319,NA,4281,43, 76,126.150,NA,57,76,62,60,48,39,56,51,56,43,64,53,53,42,46,38,39,28,41,30,36,25,36,24,40,33,36,23,41,23,36,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chrome.exe,NVIDIA GeForce RTX 3090,AMD Ryzen 9 5950X 16-Core Processor            ,1271x1308,Other,0,9392,0x000002A54450FD80,0,0,Composed: Flip,0,0,3001.171037,NA,9.313,4.287,0.126,1.596,6.914,0.171,NA,1920,9751,72,73,NA,NA,NA,NA,NA,NA,0.336,0.427,0.336,251,319,319,NA,4281,43, 76,126.150,NA,57,76,62,60,48,39,56,51,56,43,64,53,53,42,46,38,39,28,41,30,36,25,36,24,40,33,36,23,41,23,36,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chrome.exe,NVIDIA GeForce RTX 3090,AMD Ryzen 9 5950X 16-Core Processor            ,1271x1308,Other,0,9392,0x000002A54450FD80,0,0,Composed: Flip,0,0,3001.179692,NA,8.655,8.189,0.107,1.656,6.449,0.191,NA,1920,9751,72,73,NA,NA,NA,NA,NA,NA,0.361,0.460,0.361,251,319,319,NA,4281,43, 76,126.150,NA,57,76,62,60,48,39,56,51,56,43,64,53,53,42,46,38,39,28,41,30,36,25,36,24,40,33,36,23,41,23,36,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chrome.exe,NVIDIA GeForce RTX 3090,AMD Ryzen 9 5950X 16-Core Processor            ,1271x1308,Other,0,9392,0x000002A54450FD80,0,0,Composed: Flip,0,0,3001.186421,NA,6.730,8.351,0.109,1.552,8.070,0.231,NA,1920,9751,72,73,NA,NA,NA,NA,NA,NA,0.465,0.591,0.465,251,319,319,NA,4281,43, 76,126.150,NA,57,76,62,60,48,39,56,51,56,43,64,53,53,42,46,38,39,28,41,30,36,25,36,24,40,33,36,23,41,23,36,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chrome.exe,NVIDIA GeForce RTX 3090,AMD Ryzen 9 5950X 16-Core Processor            ,1271x1308,Other,0,9392,0x000002A54450FD80,0,0,Composed: Flip,1,0,3001.195225,NA,8.804,0.000,0.167,1.901,0.000,0.216,NA,1920,9751,72,73,NA,NA,NA,NA,NA,NA,0.355,0.452,0.355,251,319,319,NA,4281,43, 76,126.150,NA,57,76,62,60,48,39,56,51,56,43,64,53,53,42,46,38,39,28,41,30,36,25,36,24,40,33,36,23,41,23,36,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chrome.exe,NVIDIA GeForce RTX 3090,AMD Ryzen 9 5950X 16-Core Processor            ,1271x1308,Other,0,9392,0x000002A54450FD80,0,0,Composed: Flip,0,0,3001.199849,NA,4.624,16.705,0.082,1.123,11.348,0.243,NA,1920,9751,72,73,NA,NA,NA,NA,NA,NA,0.676,0.861,0.676,251,319,319,NA,4281,43, 76,126.150,NA,57,76,62,60,48,39,56,51,56,43,64,53,53,42,46,38,39,28,41,30,36,25,36,24,40,33,36,23,41,23,36,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chrome.exe,NVIDIA GeForce RTX 3090,AMD Ryzen 9 5950X 16-Core Processor            ,1271x1308,Other,0,9392,0x000002A54450FD80,0,0,Composed: Flip,0,0,3001.208411,NA,8.562,8.324,0.123,1.506,11.109,0.176,NA,1920,9751,72,73,NA,NA,NA,NA,NA,NA,0.365,0.465,0.365,251,319,319,NA,4281,43, 76,126.150,NA,57,76,62,60,48,39,56,51,56,43,64,53,53,42,46,38,39,28,41,30,36,25,36,24,40,33,36,23,41,23,36,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chrome.exe,NVIDIA GeForce RTX 3090,AMD Ryzen 9 5950X 16-Core Processor            ,1271x1308,Other,0,9392,0x000002A54450FD80,0,0,Composed: Flip,0,0,3001.213774,NA,5.363,8.412,0.123,3.790,14.158,0.707,NA,1920,9751,72,73,NA,NA,NA,NA,NA,NA,0.583,0.742,0.583,251,319,319,NA,4281,43, 76,126.150,NA,57,76,62,60,48,39,56,51,56,43,64,53,53,42,46,38,39,28,41,30,36,25,36,24,40,33,36,23,41,23,36,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chrome.exe,NVIDIA GeForce RTX 3090,AMD Ryzen 9 5950X 16-Core Processor            ,1271x1308,Other,0,9392,0x000002A54450FD80,0,0,Composed: Flip,0,0,3001.222810,NA,9.036,8.369,0.187,2.182,13.491,0.242,NA,1920,9751,72,73,NA,NA,NA,NA,NA,NA,0.346,0.440,0.346,251,319,319,NA,4281,43, 76,126.150,NA,57,76,62,60,48,39,56,51,56,43,64,53,53,42,46,38,39,28,41,30,36,25,36,24,40,33,36,23,41,23,36,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chrome.exe,NVIDIA GeForce RTX 3090,AMD Ryzen 9 5950X 16-Core Processor            ,1271x1308,Other,0,9392,0x000002A54450FD80,0,0,Composed: Flip,0,0,3001.231118,NA,8.308,8.250,0.176,1.532,13.433,0.184,NA,1920,9751,72,73,NA,NA,NA,NA,NA,NA,0.376,0.479,0.376,251,319,319,NA,4281,43, 76,126.150,NA,57,76,62,60,48,39,56,51,56,43,64,53,53,42,46,38,39,28,41,30,36,25,36,24,40,33,36,23,41,23,36,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chrome.exe,NVIDIA GeForce RTX 3090,AMD Ryzen 9 5950X 16-Core Processor            ,1271x1308,Other,0,9392,0x000002A54450FD80,0,0,Composed: Flip,0,0,3001.236976,NA,5.857,8.341,0.153,1.453,15.917,0.248,NA,1920,9751,72,73,NA,NA,NA,NA,NA,NA,0.534,0.680,0.534,251,319,319,NA,4281,43, 76,126.150,NA,57,76,62,60,48,39,56,51,56,43,64,53,53,42,46,38,39,28,41,30,36,25,36,24,40,33,36,23,41,23,36,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chrome.exe,NVIDIA GeForce RTX 3090,AMD Ryzen 9 5950X 16-Core Processor            ,1271x1308,Other,0,9392,0x000002A54450FD80,0,0,Composed: Flip,0,0,3001.245452,NA,8.476,4.239,0.258,2.361,11.680,0.278,NA,1920,9751,72,73,NA,NA,NA,NA,NA,NA,0.369,0.470,0.369,251,319,319,NA,4281,43, 76,126.150,NA,57,76,62,60,48,39,56,51,56,43,64,53,53,42,46,38,39,28,41,30,36,25,36,24,40,33,36,23,41,23,36,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chrome.exe,NVIDIA GeForce RTX 3090,AMD Ryzen 9 5950X 16-Core Processor            ,1271x1308,Other,0,9392,0x000002A54450FD80,0,0,Composed: Flip,0,0,3001.253819,NA,8.367,12.483,0.167,4.141,15.796,0.495,NA,1920,9751,72,73,NA,NA,NA,NA,NA,NA,0.374,0.476,0.374,251,319,319,NA,4281,43, 76,126.150,NA,57,76,62,60,48,39,56,51,56,43,64,53,53,42,46,38,39,28,41,30,36,25,36,24,40,33,36,23,41,23,36,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chrome.exe,NVIDIA GeForce RTX 3090,AMD Ryzen 9 5950X 16-Core Processor            ,1271x1308,Other,0,9392,0x000002A54450FD80,0,0,Composed: Flip,0,0,3001.263672,NA,9.853,4.156,0.158,1.717,10.100,0.174,NA,1920,9751,72,73,NA,NA,NA,NA,NA,NA,0.317,0.404,0.317,251,319,319,NA,4281,43, 76,126.150,NA,57,76,62,60,48,39,56,51,56,43,64,53,53,42,46,38,39,28,41,30,36,25,36,24,40,33,36,23,41,23,36,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chrome.exe,NVIDIA GeForce RTX 3090,AMD Ryzen 9 5950X 16-Core Processor            ,1271x1308,Other,0,9392,0x000002A54450FD80,0,0,Composed: Flip,0,0,3001.273050,NA,9.379,8.395,0.178,1.829,9.116,0.195,NA,1920,9751,72,73,NA,NA,NA,NA,NA,NA,0.334,0.424,0.334,251,319,319,NA,4281,43, 76,126.150,NA,57,76,62,60,48,39,56,51,56,43,64,53,53,42,46,38,39,28,41,30,36,25,36,24,40,33,36,23,41,23,36,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chrome.exe,NVIDIA GeForce RTX 3090,AMD Ryzen 9 5950X 16-Core Processor            ,1271x1308,Other,0,9392,0x000002A54450FD80,0,0,Composed: Flip,0,0,3001.279037,NA,5.987,12.504,0.215,3.975,15.633,0.664,NA,1920,9751,72,73,NA,NA,NA,NA,NA,NA,0.522,0.665,0.522,251,319,319,NA,4281,43, 76,126.150,NA,57,76,62,60,48,39,56,51,56,43,64,53,53,42,46,38,39,28,41,30,36,25,36,24,40,33,36,23,41,23,36,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chrome.exe,NVIDIA GeForce RTX 3090,AMD Ryzen 9 5950X 16-Core Processor            ,1271x1308,Other,0,9392,0x000002A54450FD80,0,0,Composed: Flip,0,0,3001.289041,NA,10.004,4.173,0.138,1.167,9.803,0.117,NA,1920,9751,72,73,NA,NA,NA,NA,NA,NA,0.313,0.398,0.313,251,319,319,NA,4281,43, 76,125.897,NA,57,76,62,60,48,39,56,51,56,43,64,53,53,42,46,38,39,28,41,30,36,25,36,24,40,33,36,23,41,23,36,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chrome.exe,NVIDIA GeForce RTX 3090,AMD Ryzen 9 5950X 16-Core Processor            ,1271x1308,Other,0,9392,0x000002A54450FD80,0,0,Composed: Flip,0,0,3001.297710,NA,8.669,8.391,0.183,2.697,9.524,0.311,NA,1920,9751,72,73,NA,NA,NA,NA,NA,NA,0.361,0.459,0.361,251,319,319,NA,4281,43, 76,125.897,NA,57,76,62,60,48,39,56,51,56,43,64,53,53,42,46,38,39,28,41,30,36,25,36,24,40,33,36,23,41,23,36,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chrome.exe,NVIDIA GeForce RTX 3090,AMD Ryzen 9 5950X 16-Core Processor            ,1271x1308,Other,0,9392,0x000002A54450FD80,0,0,Composed: Flip,0,0,3001.303333,NA,5.623,4.041,0.141,2.776,7.942,0.494,NA,1920,9751,72,73,NA,NA,NA,NA,NA,NA,0.556,0.708,0.556,251,319,319,NA,4281,43, 76,125.897,NA,57,76,62,60,48,39,56,51,56,43,64,53,53,42,46,38,39,28,41,30,36,25,36,24,40,33,36,23,41,23,36,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
